File ID,Data Split,Original English,English,Hindi,Korean
arctic_b0424,train,"It is a very tenable hypothesis, and will bear looking into.","it is a very tenable hypothesis, and will bear looking into.","इट इज अ वेरी टेनेबल हाइपोथेसिस, ऐंड विल बेअर लुकिंग इंटू.","잇 이즈 아 베리 테너블 하이퍼시스, 앤드 윌 베어 루킹 인투."
arctic_b0425,train,"There were orange-green, gold-green, and a copper-green.","there were orange-green, gold-green, and a copper-green.","देर वेर ऑरेंज-ग्रीन, गोल्डग्रीन, ऐंड अ कॉपरग्रीन.","데어 워 오렌지그린, 골드그린, 엔드 아 카퍼그린."
arctic_b0426,train,The Gabriel voice of the Samurai rang out.,the gabriel voice of the samurai rang out.,द गैब्रियल वॉइस अव द सैमुराई रैंग आउट.,더 가브리엘 보이스 어브 더 사무라이 랭 아웃.
arctic_b0427,train,The sunsets grow more bizarre and spectacular off this coast of the Argentine.,the sunsets grow more bizarre and spectacular off this coast of the argentine.,द सनसेट्स ग्रो मोर बिज़ार ऐंड स्पेक्टैक्युलर ऑफ दिस कोस्ट अव दि आर्जेंटाइन.,더 선셋 그로우 모어 비자 앤드 스펙타큘러 오프 디스 코스트 오브 디 아르헨티나.
arctic_b0428,train,The history of our westward-faring race is written in it.,the history of our westward-faring race is written in it.,द हिस्ट्री अव आवर वेस्टवर्ड-फेरिंग रेस इस रिटन इन इट.,더 히스토리 어브 아우어 웨스트워드페어링 레이스 이즈 리튼 인 잇.
arctic_b0429,train,And the Eurasian Chinese-Englishman bowed himself away.,and the eurasian chinese-englishman bowed himself away.,ऐंड द यूरैशियन चाइनीज़ इंग्लिशमैन बाउड हिम्सेल्फ अवे.,앤드 더 유레이지언 차이니즈잉글리시맨 바우드 힘셀프 어웨이.
arctic_b0430,train,They were babbling and chattering all together.,they were babbling and chattering all together.,थे वेर बबलिंग एंड चैटरिंग ऑल टुगेदर.,데이 워 배블링 앤드 채터링 올 투게더.
arctic_b0431,train,"Too much, he told me, with ominous rolling head.","too much, he told me, with ominous rolling head.","टू मच, ही टोल्ड मी, विथ आमिनस रोलिंग हेड.","투 머치, 히 톨드 미, 위드 어미너스 롤링 헤드."
arctic_b0432,train,"He is a candidate, rising from the serf class to our class.","he is a candidate, rising from the serf class to our class.","ही इस अ कैंडिडेट, राइजिंग फ्रम द सर्फ क्लास टू आवर क्लास.","히 이즈 아 캔디데이트, 라이징 프럼 더 서프 클래스 투 아워 클래스."
arctic_b0433,train,We are cooking on the coal stove and on the oil burners.,we are cooking on the coal stove and on the oil burners.,वी आर कुकिंग ऑन द कोल स्टोव एंड ऑन दि ऑइल बर्नर्स.,위 아르 쿠킹 온 더 콜 스토브 앤드 온 디 오일 버너스.
arctic_b0434,dev,The steward has just tendered me a respectful bit of advice.,the steward has just tendered me a respectful bit of advice.,द स्टूवर्ड हैज़ जस्ट टेंडर्ड मी अ रिस्पेक्टफुल बिट अव ऐडवाइस.,더 스튜어드 해즈 저스트 텐더드 미 아 리스펙트풀 빗 어브 어드바이스.
arctic_b0435,train,"Well, did they eat.","well, did they eat.","वेल, डिड देई ईट.","웰, 딛 데이 잇."
arctic_b0436,dev,Famine had been my great ally.,famine had been my great ally.,फैमिन हैड बिन माय ग्रेट ऐलाई.,패민 해드 빈 마이 그레이트 앨라이.
arctic_b0437,train,Nowhere in the North is the soil so prolific.,nowhere in the north is the soil so prolific.,नोवेर इन द नॉर्थ इस द सॉइल सो प्रलिफिक.,노웨어 인 더 노스 이즈 더 소일 쏘 프로리픽.
arctic_b0438,train,They ran the canoe in and climbed the high earth bank.,they ran the canoe in and climbed the high earth bank.,थे रैन द कनू इन ऐंड क्लाइम्ड द हाई अर्थ बैंक.,데이 랜 더 카누 인 앤드 클라임드 더 하이 어스 뱅크.
arctic_b0439,train,The land exchanged its austere robes for the garb of a smiling wanton.,the land exchanged its austere robes for the garb of a smiling wanton.,द लैंड एक्सचेंज्ड इट्स ऑस्टियर रोब्स फॉर द गार्ब अव अ स्माइलिंग वांटन.,더 랜드 익스체인지드 잇츠 오스티어 로브즈 포어 더 가브 어브 아 스마일링 완튼.
arctic_b0440,dev,"There were stir and bustle, new faces, and fresh facts.","there were stir and bustle, new faces, and fresh facts.","देर वर स्टर एंड बसल, न्यू फेसेस, एंड फ्रेश फैक्ट्स.","데어 워 스터 앤드 버슬, 뉴 페이시즈, 앤드 프레쉬 팩츠."
arctic_b0441,test,"And there was Ethel Baird, whom also you must remember.","and there was ethel baird, whom also you must remember.","ऐंड थेर वस एथल बेर्ड, हूम आल्सो यू मस्ट रिमेम्बर.","앤드 데어 워즈 에설 베어드, 훔 알소 유 머스트 리멤버."
arctic_b0442,train,He had become a man very early in life.,he had become a man very early in life.,ही हैड बिकम अ मैन वेरी अर्ली इन लाइफ.,히 핻 비컴 아 맨 베리 얼리 인 라이프.
arctic_b0443,train,I did not think you would be so early.,i did not think you would be so early.,आई डिड नॉट थिंक यू वुड बी सो अर्ली.,아이 디드 낫 씽크 유 우드 비 소 얼리.
arctic_b0444,train,He did not know what went on in the minds of his superiors.,he did not know what went on in the minds of his superiors.,ही डिड नॉट नो वट वेंट ऑन इन द माइंड्स ऑव हिज सुपीरियर्स.,히 디드 낫 노 왓 웬트 온 인 더 마인즈 어브 히즈 수피어리어스.
arctic_b0445,train,"Mops, sir, eagerly answered the sailor at the wheel.","mops, sir, eagerly answered the sailor at the wheel.","मॉप्स, सर, ईगरली एन्सर्ड द सेलर ऐट द व्हील.","맙스, 서, 이거리 앤서드 더 세일러 앳 더 윌."
arctic_b0446,train,Some one had thrust a large sheath-knife into his hand.,some one had thrust a large sheath-knife into his hand.,सम वन हैड थ्रस्ट अ लार्ज शीथ-नाइफ इंटू हिज़ हैंड.,썸 원 핫 쓰러스트 아 라지 시스나이프 인투 히즈 핸드.
arctic_b0447,train,O'Brien emitted a shriek that sank swiftly to a gurgling sob.,o'brien emitted a shriek that sank swiftly to a gurgling sob.,ओब्रियन इमिटेड अ श्रीक दैट सैंक स्विफ्टली टू अ गर्गलिंग सॉब.,오브라이언 이밋드 아 쉬릭 댓 생크 스위프트리 투 아 거글링 솝.
arctic_b0448,train,Sandel would never become a world champion.,sandel would never become a world champion.,सैंडल वुड नेवर बिकम अ वर्ल्ड चैंपियन.,샌들 우드 네버 비컴 아 월드 챔피언.
arctic_b0449,train,"Also, she wouldn't walk.","also, she would not walk.","आलसो, शी वुड नॉट वॉक.","알소, 시 우드 낫 워크."
arctic_b0450,train,"To my dearest and always appreciated friend, I submit myself.","to my dearest and always appreciated friend, i submit myself.","टू माई डिअरेस्ट ऐंड ऑलवेज़ अप्रेशिएटेड फ्रेंड, आई सबमिट मायसेल्फ.","투 마이 디어레스트 앤드 올웨이즈 어프리시에이티드 프렌드, 아이 서브밋 마이셀프."
arctic_b0451,train,You used to joyride like the very devil.,you used to joyride like the very devil.,यू यूज़्ड टू जॉयराइड लाइक द वेरी डेविल.,유 유즈드 투 조이라이드 라이크 더 베리 데블.
arctic_b0452,train,They saw each other for the first time in Boston.,they saw each other for the first time in boston.,दे सॉ ईच अधर फॉर द फर्स्ट टाइम इन बॉस्टन.,데이 소 이치 어더 포어 더 퍼스트 타임 인 보스턴.
arctic_b0453,train,"Isaac Ford, the austere soldier of the Lord, the old hypocrite.","isaac ford, the austere soldier of the lord, the old hypocrite.","आइसक फोर्ड, दि ऑस्टीर सोल्जर अव द लॉर्ड, दि ओल्ड हिपोक्रिट.","아이삭 포드, 디 오스티어 솔져 오브 더 로드, 디 올드 히포크릿."
